gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA_1,PCA_2
0,2.273158691738958,0,0,-0.8295205827584317,1,2,1,0,2,0,0,2,0,0,1,2,0.8820255971692458,-0.5242205237818154,1,1,-0.016788771459208204,2.618886172230386
1,2.273158691738958,1,0,-1.0738427650786138,1,0,1,0,0,2,0,2,2,0,1,2,1.0299255301840309,-0.7541211014865694,1,1,-0.22898514345450002,2.7821444833368285
0,-0.43991649313097614,1,0,1.0843365120829946,1,0,2,1,1,1,1,1,1,1,0,3,-1.4760643460664828,-0.4480652676050126,0,0,-0.4924073808862065,-1.163409186605347
0,-0.43991649313097614,0,0,-1.0331224013585834,1,0,1,0,2,0,0,2,2,1,1,3,0.9734244321783826,-0.7277647606532063,0,1,-0.632701316064839,0.38047925749536166
0,2.273158691738958,1,0,1.6137012404433893,1,2,0,2,2,2,0,2,2,2,1,1,0.642726829145324,1.6986962190508144,0,0,2.6674294549353452,1.3751522426917429
1,2.273158691738958,0,0,-0.6666391278783103,1,0,1,0,0,0,0,0,2,0,1,2,0.464914550127549,-0.469587405220196,0,2,-0.09721456872360718,2.425856824460717
1,-0.43991649313097614,1,0,-0.30015585439803716,1,2,0,0,0,2,0,0,0,0,0,1,-0.30615925794953225,-0.3870086187397846,0,2,-0.6374586842776604,-0.3182606363303566
0,-0.43991649313097614,1,0,0.06632741908223598,1,2,0,2,2,0,2,0,0,0,0,2,-0.07018408392594272,-0.0030978316595079176,1,2,-0.06751948448817836,-0.4284752565180313
0,-0.43991649313097614,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3236618051134285,-0.974529864653345,1,1,-1.2497962953056398,0.30229219715741756
0,-0.43991649313097614,1,1,-0.9109613101984924,1,2,1,0,2,2,0,2,2,0,1,1,1.2409737492051283,-0.5355444792654965,1,1,-0.30735999501510947,0.39290430707917945
1,-0.43991649313097614,1,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.7717140693627756,0,2,-1.4936939349922085,-0.6124692117771954
0,-0.43991649313097614,1,1,-0.9109613101984924,1,2,0,2,2,0,0,2,0,1,0,2,0.18407085709947407,-0.7089135755010354,0,1,-0.9427996856533295,0.09307093512711659
1,-0.43991649313097614,1,0,1.4915401492832983,1,0,0,2,2,0,0,0,0,1,1,1,-0.3693075439558449,0.6721454397748103,0,0,1.0123319537776196,-1.1200884313473376
1,-0.43991649313097614,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,3,-1.462769970065154,-0.5134925659551701,0,0,-0.5735752183162656,-1.1214796511968714
1,-0.43991649313097614,1,1,0.7178532386027215,1,0,1,0,2,2,2,2,2,1,1,0,1.284180471209448,1.3043444359787615,0,0,1.8167434787876335,-0.42191050901238647
1,-0.43991649313097614,1,1,-0.1779947632379461,0,1,0,2,0,2,2,2,0,1,0,3,-0.46402997296531395,-0.3951759940399055,0,2,-0.6534620790982817,-0.40915671808074705
0,-0.43991649313097614,0,0,-0.6666391278783103,1,0,0,2,0,0,0,0,0,0,1,2,-0.4856333339674735,-0.6709021693745268,1,2,-1.1139700193495081,-0.20408417536204407
1,-0.43991649313097614,0,0,-0.30015585439803716,1,0,0,2,2,0,2,2,2,0,1,3,0.4732235351283796,-0.16772562892518775,0,2,-0.10896338873639774,-0.10931554548348137
0,2.273158691738958,1,0,-1.1960038562387048,1,0,1,0,2,0,0,0,0,0,1,0,0.32698539911376057,-0.9018843724568645,0,1,-0.740174704935452,2.63079498620673
1,-0.43991649313097614,1,0,1.1657772395230555,1,2,1,0,0,0,0,2,2,1,1,0,1.0548524851865226,1.497403528883781,0,0,2.076758093596543,-0.6780668029773925
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4843733310673135,-0.989849211837896,0,1,-2.13012574509516,-0.26261400293049514
1,-0.43991649313097614,1,1,0.758573602322752,1,0,2,1,1,1,1,1,1,1,0,3,-1.5076384890696393,-0.5669336892027178,0,0,-0.7653374670936964,-1.040576547653558
0,-0.43991649313097614,1,1,1.5729808767233588,1,0,0,2,0,2,0,2,2,2,0,1,0.42503142212356193,1.4535425161234024,0,0,1.9613677470182709,-1.010487157768404
0,-0.43991649313097614,1,1,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.8281572548828002,0,2,-1.6212248784831609,-0.5471353057468422
1,-0.43991649313097614,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,1,-1.4926823160681442,-0.9461206430013029,0,1,-2.0158483959562803,-0.3293033331094435
0,-0.43991649313097614,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.9528311351397806,0,1,-2.0145014047038146,-0.32485725153756057
0,-0.43991649313097614,0,0,-0.13727439951791576,1,2,0,2,2,0,2,0,0,0,0,3,0.08934842809000525,-0.21227093529179303,0,2,-0.23795944093489255,-0.2790033869947995
1,-0.43991649313097614,0,0,0.14776814652229667,1,0,2,1,1,1,1,1,1,2,1,1,-1.5358890380724635,-0.7032405607655461,0,2,-1.2050785495122742,-0.8123212331190324
0,-0.43991649313097614,0,0,-0.1779947632379461,0,1,0,0,0,2,0,0,0,0,1,3,-1.1636465100352518,-0.6583420706021788,0,2,-1.1713241855019798,-0.5878978487136052
0,-0.43991649313097614,1,0,-1.0331224013585834,1,2,1,0,0,0,0,2,0,0,1,2,0.722493085153298,-0.7502581537094851,1,1,-0.7713371238359706,0.30681008423125233
0,-0.43991649313097614,0,0,1.247217966963116,1,2,2,1,1,1,1,1,1,2,0,3,-1.3481059770536914,-0.2930175808265016,0,0,-0.23791238083367697,-1.2032707111751986
1,-0.43991649313097614,1,1,0.6364125111626608,1,2,2,1,1,1,1,1,1,2,0,3,-1.3697093380558512,-0.48940984581346236,0,2,-0.7137386898696254,-0.9649950550745922
0,-0.43991649313097614,1,0,0.6771328748826912,1,0,2,1,1,1,1,1,1,1,0,0,-1.4727407520661506,-0.6096910025982155,0,0,-0.8209854266075652,-0.9950615811310428
1,2.273158691738958,0,0,-0.21871512695797646,1,2,1,0,2,0,0,0,0,0,1,2,0.5546515881365197,-0.07057801082834445,1,2,0.45527612678121926,2.2397902768504934
1,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.9152615371725683,1.9592796390992657,0,0,2.557206753504828,-0.9425530554956802
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.14584952609565352,-0.9768917812941907,1,1,-1.3391393376112741,0.24828417726979288
0,-0.43991649313097614,1,1,1.6137012404433893,0,1,0,0,2,0,2,2,2,2,0,1,-0.3693075439558449,0.6631392529573796,0,0,1.0737282898536316,-1.1626430860485961
0,-0.43991649313097614,0,0,0.5956921474426305,0,1,0,2,2,0,2,0,0,1,0,1,-0.8346107040023594,-0.21335256066937652,0,2,-0.29109415406351563,-0.8236446300239632
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,2,-0.33607160395252245,-0.9832932376105017,0,1,-1.5812840317106573,0.1019073009388471
0,-0.43991649313097614,0,0,0.14776814652229667,1,2,1,0,2,2,0,2,2,1,1,0,1.330710787214099,0.7083688529302111,0,2,1.1351881276731763,-0.12427096282300228
1,-0.43991649313097614,1,1,0.43281069256250915,0,1,0,0,2,0,0,0,0,0,0,1,-1.1786026830367469,-0.46702682269367163,0,2,-0.7168757028246959,-0.8366674362853083
0,2.273158691738958,1,0,-0.21871512695797646,1,2,0,0,2,2,2,2,2,0,0,2,0.6344178441444933,0.012486403372614507,0,2,0.5490839517920437,2.2531139124795727
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,1,0,0,0,0,0,2,0,1,2,0.4915033021302069,-0.6880536575047806,1,1,-0.7997688291848802,0.19880260852145584
0,-0.43991649313097614,0,0,0.22920887396235737,1,2,1,0,0,2,2,2,2,0,1,2,1.2924894562102784,0.7534218610046618,0,2,1.190699163494742,-0.17110655604869912
0,2.273158691738958,0,0,0.10704778280226633,1,2,1,2,0,0,0,2,2,0,1,2,1.1396041321949948,0.5618637992358807,0,2,1.3379268164876847,2.217725772483781
0,-0.43991649313097614,1,1,-1.318164947398796,1,2,0,0,2,2,2,2,0,2,0,3,0.2854404741096075,-0.3904631977518628,0,1,-0.9084264060913136,0.2275356833510017
0,-0.43991649313097614,1,0,1.0843365120829946,1,0,1,0,2,0,2,2,2,2,1,3,1.1728400721983174,1.6568439391345195,0,0,2.194613858953218,-0.6340540991689986
1,-0.43991649313097614,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,2,0,1,-1.4760643460664828,-0.7727294727784665,0,2,-1.422959528337295,-0.6535479929724265
0,2.273158691738958,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,2,-0.6916961619880726,-0.9698501793462487,0,1,-1.3101157209364267,2.343206825011785
1,-0.43991649313097614,0,0,-1.0331224013585834,1,2,2,1,1,1,1,1,1,0,0,3,-1.3713711350560172,-0.9310441096770258,0,1,-1.9236401576586268,-0.30883128282546857
0,-0.43991649313097614,0,0,0.14776814652229667,1,2,0,0,2,0,2,0,2,1,1,3,0.19736523310080326,0.10155494211852735,0,2,0.17801618411055134,-0.3898222040070159
0,-0.43991649313097614,1,1,0.35136996512244845,1,2,1,2,2,0,0,2,0,0,1,0,0.9817334171792131,0.7115254331137715,0,2,1.0771091025749764,-0.30422449539599405
0,-0.43991649313097614,0,0,-0.7888002190384014,0,1,0,0,2,0,0,0,0,0,0,2,-1.1835880740372453,-0.8497456144598765,0,2,-1.6430614190988766,-0.34977786434828195
1,-0.43991649313097614,0,1,-0.5444780367182193,1,0,2,1,1,1,1,1,1,2,0,1,-1.4594463760648215,-0.8010283244940204,0,2,-1.6127543545683953,-0.5280356636678482
0,-0.43991649313097614,1,0,1.125056875803025,0,1,0,2,2,0,2,0,0,2,0,0,-0.8994207870088381,0.0029945888346361864,0,0,0.11027466061315291,-1.0618050800309058
0,-0.43991649313097614,0,1,0.6364125111626608,1,0,1,0,2,2,2,2,0,2,1,3,1.0216165451832002,1.0356819365793801,1,2,1.466211960926091,-0.43723199009480934
1,2.273158691738958,0,0,-1.1960038562387048,1,2,1,0,0,2,0,2,0,0,0,2,0.8737166121684152,-0.8797883111719429,1,1,-0.4557468310989092,2.7948845755053027
1,-0.43991649313097614,1,0,1.4915401492832983,1,2,1,0,2,0,2,2,0,2,1,3,0.9202469281730669,1.84478186698649,0,0,2.4173535104069064,-0.8820529179788286
1,-0.43991649313097614,0,0,0.43281069256250915,0,1,0,0,0,2,2,0,2,1,0,2,-0.6850489739874083,-0.15479027236878012,0,2,-0.2686075143726054,-0.727403949048127
0,-0.43991649313097614,0,1,-0.8702409464784621,0,1,0,2,0,0,2,0,0,1,1,3,-0.9542600880143203,-0.8296803600063364,0,1,-1.5615479779201964,-0.2532175552068468
0,-0.43991649313097614,1,0,0.5142514200025698,1,0,0,0,0,2,0,0,0,0,1,1,-0.4823097399671412,-0.026650776106072686,0,2,-0.0396838415995352,-0.7116735862284849
1,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,1,1.4952286902305454,2.4179770951438924,0,0,3.144101541928362,-0.8263650895380638
0,2.273158691738958,1,0,-1.2367242199587352,1,2,1,0,0,2,0,0,0,0,0,2,0.47987072312904416,-0.9311103316389187,1,1,-0.7062678489992389,2.6959721007888735
0,-0.43991649313097614,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,0,-1.477726143066649,-0.908307902760473,0,1,-1.8490950386352194,-0.41726661121584985
0,-0.43991649313097614,1,1,1.4100994218432374,1,2,1,0,2,2,2,2,2,1,1,1,1.5816421342391835,2.254430923255796,0,0,2.9674530210710004,-0.7052983286927478
1,-0.43991649313097614,1,0,0.18848851024232702,1,2,1,0,0,2,2,2,0,2,0,3,0.9817334171792131,0.5205192210274309,0,2,0.8622344318816653,-0.2204899383699245
0,-0.43991649313097614,0,0,0.26992923768238775,0,1,0,2,2,0,2,0,0,1,0,0,-0.7847567939973756,-0.25650720583623143,0,2,-0.4742119549233989,-0.6860032514101672
0,-0.43991649313097614,0,0,0.35136996512244845,1,2,0,2,0,2,2,0,2,0,1,0,0.32864719611392706,0.3570392711012277,0,2,0.522389593178047,-0.45660758593283457
0,-0.43991649313097614,0,0,-0.30015585439803716,0,1,0,0,0,2,0,2,2,0,1,2,-0.5487816199737862,-0.43623361041348613,0,2,-0.7895061523390675,-0.3858368693918452
1,-0.43991649313097614,1,1,-0.9924020376385531,1,2,0,2,2,0,2,0,2,2,1,1,0.37850110611891075,-0.7223124857906932,0,1,-0.9004425052952132,0.18341966067135745
0,-0.43991649313097614,1,1,1.5729808767233588,1,2,0,2,2,2,2,0,0,2,0,3,0.21065960910213194,1.2992894928876058,0,0,1.7544558675396693,-1.0554671062033867
1,-0.43991649313097614,0,0,-1.1145631287986442,1,2,1,0,2,2,0,0,2,0,0,2,1.0565142821866886,-0.7866360847759696,0,1,-0.6751119490357154,0.44285972705002685
0,-0.43991649313097614,0,0,-0.0965540357978854,1,2,0,2,0,2,0,2,2,1,1,1,0.4831943171293762,0.06409538567445947,0,2,0.16000817976979942,-0.21001525746067598
1,-0.43991649313097614,0,0,0.3106496014024181,1,0,1,0,2,0,2,0,2,1,1,1,0.8255244991635975,0.5325274701173385,0,2,0.8602704080105811,-0.31356110818570376
0,-0.43991649313097614,0,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2,1,3,-1.4710789550659844,-0.5501795328438212,0,0,-0.6690118120815126,-1.0753875515542268
1,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,2,1,0,1.3805646972190828,2.33252869031479,0,0,3.031500851560293,-0.8500330677654837
1,-0.43991649313097614,1,1,-0.1779947632379461,1,0,1,0,2,2,0,2,2,1,0,0,1.182810854199314,0.22828170319418684,0,2,0.5681550852121596,0.011055445394506936
1,-0.43991649313097614,1,1,-0.5851984004382496,1,0,1,0,0,0,2,0,2,0,1,2,0.6925807391503077,-0.30039029258390804,0,2,-0.24460188115974316,0.07742766064856631
0,-0.43991649313097614,0,0,-1.2367242199587352,0,1,0,0,0,0,0,2,2,0,1,2,-0.6484894399837535,-0.9696735874478677,1,1,-1.7041858035318895,-0.009932201115102703
0,-0.43991649313097614,1,1,1.0843365120829946,1,2,1,0,2,2,0,2,2,1,1,2,1.3755793062185846,1.7545654809011006,0,0,2.358743286950369,-0.5851108895940491
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,0,0,0,0,2,0,0,0,1,2,-0.45405919096431707,-0.4631197269419921,0,2,-0.8276491524387426,-0.3095716487802567
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.491020519067978,-0.9986346587823504,0,1,-2.161596315845386,-0.2488924544060055
0,2.273158691738958,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,1,-1.2982520670487077,-0.15209724591846993,0,0,0.49644323490687126,1.0282801323693402
0,2.273158691738958,0,0,-0.748079855318371,1,2,1,0,0,0,0,0,0,0,1,2,0.3170146171127639,-0.5234479342263986,1,2,-0.25039433271207195,2.417003060421966
1,-0.43991649313097614,1,0,0.7178532386027215,1,2,1,0,0,0,2,2,2,1,0,2,1.1512367111961581,1.2263570388562561,0,0,1.7000054506272233,-0.4521550977392179
0,-0.43991649313097614,1,1,0.6364125111626608,1,0,0,2,0,2,2,2,0,1,0,0,0.16412929309748078,0.3274601281224115,0,2,0.5788048193934776,-0.6050235450614893
0,-0.43991649313097614,1,1,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,1,2,1.116338974192669,1.1510626681840606,0,0,1.611010124997703,-0.43822040898476544
1,-0.43991649313097614,1,1,-0.1779947632379461,1,0,1,0,0,2,0,2,0,0,0,2,0.6875953481498096,0.003524364529779283,0,2,0.1763818153521577,-0.1103479151754324
1,2.273158691738958,0,0,1.4508197855632678,1,2,1,0,2,2,0,0,2,0,1,2,1.0349109211845293,1.863610978151363,0,0,2.8793928719625708,1.5313728639059376
1,-0.43991649313097614,0,0,-0.7888002190384014,1,2,1,0,0,0,2,2,2,0,0,2,1.1961052302006432,-0.4276468293547104,0,2,-0.19152353848460052,0.32109740066873
0,-0.43991649313097614,0,0,-0.8702409464784621,1,2,1,0,0,2,0,2,0,0,1,2,0.8122301231622688,-0.5702227133100638,0,1,-0.5193423551296293,0.25194920525668085
0,-0.43991649313097614,1,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,1,0.31036742911209936,-0.9067627236496393,1,1,-1.1670954181603024,0.26005153074459403
1,2.273158691738958,1,0,1.002895784642934,1,2,1,0,0,2,0,2,2,0,0,2,1.1911198392001445,1.529388736478038,1,0,2.4907868430195697,1.783961695974065
1,-0.43991649313097614,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,0,3,0.3402797751150897,-0.9151066908481412,1,1,-1.1577929524661232,0.2702993305031735
1,-0.43991649313097614,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.2965902700485417,-0.1844135633221915,0,0,0.060571171339202715,-1.3332303582638125
1,-0.43991649313097614,1,1,1.5322605130033284,1,2,0,0,2,2,2,2,2,2,1,2,0.642726829145324,1.63249633114524,0,0,2.1636719932315196,-0.9531922581234608
0,-0.43991649313097614,1,1,0.6771328748826912,1,2,0,0,2,0,2,2,2,2,0,0,0.4831943171293762,0.7154325288654508,0,0,1.0129721840656385,-0.573721514535826
0,2.273158691738958,1,0,1.4100994218432374,1,2,1,2,0,2,0,2,2,1,1,1,1.4054916522215746,2.145848979738784,0,0,3.224855559207435,1.621640811763828
1,-0.43991649313097614,0,0,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,0,-1.4860351280674797,-0.6092053748776678,0,2,-0.8945284937891428,-0.9554354043228243
0,2.273158691738958,0,0,1.2879383306831464,1,0,0,2,2,0,2,2,0,2,1,1,0.18074726309914202,0.9708506358862582,1,0,1.782989651041832,1.4474712190012824
0,-0.43991649313097614,1,0,0.18848851024232702,1,0,2,1,1,1,1,1,1,0,0,0,-1.504314895069307,-0.6519406142858678,0,2,-1.1334451504137038,-0.8240807275749868
0,2.273158691738958,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,2,0.19902703010096928,-0.9390569670660632,1,1,-0.8501421209551796,2.611230337084848
0,2.273158691738958,1,0,-0.7888002190384014,0,1,0,0,0,0,0,2,2,0,0,2,-0.6468276429835875,-0.7741201339782167,0,2,-0.9129654811102348,2.170463074919379
0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,2,1.6747027662484868,2.6788033290526183,0,0,3.4036081412819246,-0.806217621790668
1,-0.43991649313097614,1,1,1.4508197855632678,1,0,0,0,0,2,2,2,2,2,1,0,0.2721460981082788,1.179339445912317,0,0,1.6389280008612708,-0.9769807511250185
1,-0.43991649313097614,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,0,3,-1.4993295040688086,-0.8605618682357122,0,2,-1.7611820059888754,-0.473967539990043
0,-0.43991649313097614,0,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,2,1,0,-1.502653098069141,-0.7998363291799486,0,2,-1.5211450465678387,-0.6143142828519991
0,-0.43991649313097614,0,0,-0.3408762181180675,1,2,1,0,0,0,2,0,2,0,1,2,0.8238627021634315,-0.009962841709069062,0,2,0.1450982494038137,-0.008588211804781668
1,-0.43991649313097614,0,0,-0.21871512695797646,1,0,0,2,0,0,0,0,0,0,0,3,-0.47898614596680894,-0.3843376662767721,0,2,-0.6761779592593606,-0.40058297595321823
1,-0.43991649313097614,0,0,-0.8295205827584317,1,0,0,0,0,0,2,0,0,0,0,0,-0.4823097399671412,-0.7452915065675197,1,1,-1.2507975310089658,-0.13484090408959346
0,-0.43991649313097614,1,1,1.5729808767233588,1,0,0,2,2,2,2,2,2,2,0,1,0.7474200401557899,1.7865727624826555,0,0,2.338746277550323,-0.9562799810923426
1,-0.43991649313097614,1,1,1.4100994218432374,1,0,2,1,1,1,1,1,1,2,1,3,-1.461108173064988,-0.38409485241649816,0,0,-0.2636510680821394,-1.2840188182232959
0,-0.43991649313097614,1,0,1.247217966963116,1,2,1,0,2,2,2,2,2,2,1,0,1.478610720228884,2.0129194282324923,0,0,2.668615650721805,-0.6463243872392347
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9984359928966718,0,1,-2.1540814805112674,-0.24434972376125197
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,2,0,1,2,-0.29452667894836937,-0.9021271863171383,0,1,-1.4402948394169472,0.0600544379668684
0,2.273158691738958,0,0,0.3106496014024181,1,0,1,2,2,0,0,0,0,0,1,1,0.47987072312904416,0.4202591707216227,1,2,1.031564740836816,1.9620845395103568
0,-0.43991649313097614,0,0,-0.8295205827584317,1,0,1,0,0,2,0,2,2,0,1,2,1.0382345151848615,-0.5385244675506757,1,1,-0.36455104870501176,0.30219508332751605
1,-0.43991649313097614,1,1,0.7992939660427822,1,0,0,2,2,2,0,2,2,2,0,2,0.47987072312904416,0.7656949979421408,0,0,1.1115596672524914,-0.6251725423763166
1,-0.43991649313097614,0,0,-0.9109613101984924,1,2,2,1,1,1,1,1,1,0,1,2,-1.3547531650543558,-0.9074028692812703,0,1,-1.8326483881131592,-0.35065026512111064
1,-0.43991649313097614,0,0,1.4508197855632678,1,2,1,2,2,2,0,2,0,1,0,0,1.2160467942026365,2.1318319978047926,0,0,2.7290456949917257,-0.8152705804592667
0,-0.43991649313097614,0,0,0.880734693482843,1,2,1,0,0,0,2,2,2,0,1,2,1.1745018691984834,1.3946270440260438,1,0,1.911470870241999,-0.5257588380004398
0,-0.43991649313097614,1,1,-1.1552834925186746,1,0,0,0,2,0,2,0,0,0,0,3,-0.27458511494637583,-0.9036282174533767,1,1,-1.431432070077326,0.06634622801221093
0,-0.43991649313097614,1,0,0.7992939660427822,0,1,0,2,0,2,0,0,0,1,0,3,-0.9742016520163136,-0.142583357393194,0,0,-0.2014887142597847,-0.9486206105493598
0,2.273158691738958,0,0,-1.2774445836787656,1,0,1,0,0,2,0,0,2,0,1,2,0.6726391751483144,-0.969894327320844,1,1,-0.6589308581143274,2.774604549313506
1,-0.43991649313097614,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,0,1,0,0,0.48651791112970877,1.433477261669862,0,0,1.9561480494929688,-0.9744507180366837
1,-0.43991649313097614,0,0,0.43281069256250915,0,1,0,2,0,2,0,0,0,1,1,1,-0.9825106370171443,-0.36122620157615976,0,2,-0.5507350252780576,-0.7908292414250896
1,-0.43991649313097614,0,0,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,3,-1.4993295040688086,-0.5548812921382151,0,0,-0.7309059067326426,-1.0542248224573012
0,-0.43991649313097614,0,0,-0.8295205827584317,0,1,0,2,0,2,2,0,2,2,0,3,-0.49560411596847015,-0.7636791379864406,0,1,-1.2694090616685823,-0.13645734840769566
0,-0.43991649313097614,1,1,0.9621754209229036,1,2,0,2,2,0,0,0,2,1,0,0,0.13255515009432434,0.6770017169802875,0,0,0.9716897568365233,-0.7778209605326202
1,-0.43991649313097614,0,1,-1.318164947398796,1,2,0,2,2,0,2,0,0,2,1,0,-0.09511103892843457,-0.3904631977518628,0,1,-1.0963252719688934,0.11127626545717921
1,-0.43991649313097614,0,0,0.3920903288424788,1,2,1,0,0,2,0,0,0,0,0,2,0.50313588113137,0.4553788845121426,0,2,0.6954075151964542,-0.430961245564309
1,2.273158691738958,1,0,-0.4223169455581282,1,0,1,0,0,0,0,2,2,0,1,0,0.830509890164096,-0.1514350262995412,0,2,0.42634382436254636,2.4077376528332146
1,-0.43991649313097614,1,1,0.758573602322752,0,1,0,2,2,2,0,2,2,1,0,2,-0.18152448293707302,0.3234868104088392,1,0,0.4728306716079601,-0.7538454988367366
1,-0.43991649313097614,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,0,1,1,-1.5076384890696393,-0.8042290526521758,0,2,-1.459187576172643,-0.6590054431102041
1,2.273158691738958,1,0,0.758573602322752,1,2,1,2,0,2,0,0,2,1,1,0,0.9601300561770538,1.1289666068991389,0,0,1.9797882393010533,1.8541426779756311
1,-0.43991649313097614,0,1,-1.1552834925186746,1,0,0,2,0,0,0,0,0,0,1,2,-0.5105602889699654,-0.9260112405731674,1,1,-1.5626108930696323,-0.0027684738145281117
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.491020519067978,-0.9986346587823504,0,1,-2.161596315845386,-0.2488924544060055
1,-0.43991649313097614,0,0,0.10704778280226633,1,0,0,0,0,0,0,2,0,0,0,3,-0.3244390249513595,-0.11980300250204608,1,2,-0.24709050864878193,-0.5052164420044524
1,2.273158691738958,1,1,1.5729808767233588,1,2,0,0,2,2,2,0,2,1,1,0,0.2704843011081128,1.261631270557859,0,0,2.1748405714410235,1.3341322353387912
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.14751132309581955,-0.9768697073068933,1,1,-1.3383043559074832,0.2487889251192099
0,-0.43991649313097614,1,1,1.4915401492832983,1,2,2,1,1,1,1,1,1,2,1,0,-1.3015756610490399,-0.2686478988499247,0,0,-0.06437690832167034,-1.2798004757018286
1,-0.43991649313097614,1,1,-0.748079855318371,1,0,2,1,1,1,1,1,1,1,0,3,-1.4960059100684764,-0.8708483463164051,0,2,-1.7887129217892859,-0.45700029970563855
1,-0.43991649313097614,1,0,1.002895784642934,1,0,0,2,0,0,2,0,0,0,0,2,-0.3011738669490337,0.39277705653608086,0,0,0.5937457076287861,-0.8871166963643387
0,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.7528072252562945,2.820253439655793,0,0,3.5348491269156224,-0.8011652683270806
1,-0.43991649313097614,0,0,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.6030246584343331,0,2,-0.848896302701166,-0.9874561356950796
0,-0.43991649313097614,1,1,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,1,3,0.46989994112804756,-0.8750865518775489,0,1,-1.045139336973212,0.2899930221107326
1,-0.43991649313097614,1,1,-0.055833672077855064,1,0,2,1,1,1,1,1,1,0,1,2,-1.4660935640654862,-0.6974792500808662,0,2,-1.2790038212439847,-0.7188442725923214
1,-0.43991649313097614,0,0,0.22920887396235737,1,0,0,0,0,2,2,0,2,1,1,3,-0.08181666292710564,0.03217640004209528,1,2,0.039577635851411566,-0.49505577189905475
1,2.273158691738958,1,0,0.18848851024232702,1,2,1,0,0,0,0,2,2,0,1,2,0.9219087251732329,0.5260156438645394,1,2,1.2518162220050608,2.126817911355615
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9987450287188385,0,1,-2.165771224364341,-0.2514161936530907
1,2.273158691738958,0,0,1.002895784642934,1,2,0,0,2,2,0,2,2,2,1,0,0.4981504901308714,0.951955302759492,0,0,1.770302223947277,1.6490397136531687
0,2.273158691738958,1,0,1.2064976032430856,1,0,0,2,0,2,2,2,2,2,1,1,0.5047976781315361,1.1204018998276608,0,0,1.9961105182616141,1.5557515894816067
