gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA_1,PCA_2
1,-0.43991649313097614,1,0,-0.9516816739185228,1,0,1,0,2,2,0,0,0,0,1,2,0.50313588113137,-0.6799745781538503,1,1,-0.7887318699207503,0.20128210733000992
1,2.273158691738958,0,0,-0.015113308357824713,1,2,1,0,0,0,0,2,2,0,1,1,1.04321990618536,0.32551761724022055,1,2,1.068188144121679,2.263459537910098
0,-0.43991649313097614,1,1,-0.5444780367182193,1,0,0,0,0,2,0,0,0,0,1,0,-0.5039131009693008,-0.5823192583491618,0,2,-0.9976600667499753,-0.2651998546264081
0,-0.43991649313097614,1,0,1.5322605130033284,1,2,0,2,0,2,2,0,0,2,0,1,0.017891157082861757,1.0939131150705121,1,0,1.502282900152049,-1.0724651842453679
0,-0.43991649313097614,0,1,1.1657772395230555,1,2,2,1,1,1,1,1,1,2,1,1,-1.3215172250510334,-0.3459289283789064,0,0,-0.30431574953113744,-1.1589439687395993
1,-0.43991649313097614,0,0,-0.2594354906780068,1,0,0,0,0,0,0,0,0,0,0,2,-0.641842251983089,-0.463009357005504,0,2,-0.8305660366313626,-0.42529079654415847
1,-0.43991649313097614,1,0,0.5142514200025698,1,2,1,0,2,2,0,2,2,0,1,0,1.4287568102239003,1.1482371978099648,0,2,1.6736870344876178,-0.284064003280047
1,-0.43991649313097614,1,1,1.2064976032430856,1,2,1,0,0,2,0,2,0,2,1,1,0.8089065291619363,1.3817137614569337,0,0,1.9019549461466538,-0.7524045923410502
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9987450287188385,1,1,-2.1657712243643417,-0.251416193653092
0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,0,3,-0.6651074099854147,-0.94205902933854,0,1,-1.671865868774867,-0.03326503633114312
0,-0.43991649313097614,1,1,0.35136996512244845,1,2,1,2,2,2,0,0,2,1,1,0,1.2243557792034672,0.7278381097267157,0,2,1.207592776150724,-0.23227188188655684
1,-0.43991649313097614,1,1,1.4100994218432374,1,0,1,0,2,2,2,2,2,2,0,0,1.2758714862086173,2.0368034824885215,0,0,2.673890356957258,-0.7697738908433738
1,-0.43991649313097614,0,0,-1.2774445836787656,1,2,1,0,0,0,0,2,0,0,1,3,0.6610065961471517,-0.9700488452319272,1,1,-1.0802950094360722,0.40475601058908056
0,-0.43991649313097614,1,0,1.5729808767233588,1,2,1,2,2,0,0,2,0,1,0,3,1.0266019361836989,2.019784438282053,0,0,2.6293912596338935,-0.901999597599735
0,-0.43991649313097614,1,1,0.18848851024232702,1,0,0,2,2,0,0,2,2,1,0,0,0.3436033691154218,0.1663862428116492,0,2,0.31513099629061847,-0.36835084464909074
1,-0.43991649313097614,1,0,1.125056875803025,1,0,0,2,2,0,2,0,0,2,1,3,-0.11339080593026184,0.6552809134794254,0,0,0.9257511555737151,-0.9084061039869893
0,2.273158691738958,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,-0.9767151893958097,1,1,-0.9169402045857415,2.618637463843635
0,-0.43991649313097614,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.9502264046386609,0,1,-2.021000003972332,-0.330280435395473
0,-0.43991649313097614,0,0,-0.7888002190384014,0,1,0,0,2,0,0,0,0,0,1,2,-1.1204397880309327,-0.8541162639448061,1,2,-1.6147452971171377,-0.32990473930603825
0,-0.43991649313097614,1,1,-0.8702409464784621,1,0,0,2,0,0,0,0,0,0,0,0,-0.4573827849646494,-0.7506113375062471,0,1,-1.2644076052295372,-0.11193420377146286
1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,0,2,0,0,0,0,0,0,1,3,-0.4573827849646494,-0.8511142016723292,1,1,-1.4199854567469892,-0.04023395917770876
0,-0.43991649313097614,1,1,-0.9109613101984924,1,0,1,0,0,0,0,2,2,0,1,2,0.8005975441611056,-0.5970867558512722,0,1,-0.5651193842711072,0.2665516319267665
1,-0.43991649313097614,1,0,0.06632741908223598,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.7076553582250709,0,2,-1.2282202338052226,-0.7673355583622634
0,-0.43991649313097614,0,0,1.2064976032430856,1,0,0,2,0,0,2,0,2,2,1,3,0.011243969082197169,0.6908421070158978,0,0,1.0554541250680511,-0.9042266233443849
1,-0.43991649313097614,1,0,1.2879383306831464,1,2,0,0,2,0,2,0,2,1,1,3,0.179085466098976,0.9707181919624724,0,0,1.366563076748718,-0.91933415663587
0,-0.43991649313097614,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,0,-0.6784017859867437,-0.9878404789938123,1,1,-1.7532902626915994,-0.002070756041066415
1,-0.43991649313097614,0,0,-0.30015585439803716,1,0,2,1,1,1,1,1,1,2,1,3,-1.462769970065154,-0.7869451205981363,0,2,-1.4705740436971115,-0.6184281172817503
0,-0.43991649313097614,0,0,-0.2594354906780068,1,0,0,0,2,2,0,0,0,1,1,3,-0.28954128794787104,-0.32171376431341275,0,2,-0.5640406437497749,-0.33645019384423036
1,-0.43991649313097614,0,1,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,1,0,-1.4893587220678117,-0.9105153014902354,0,1,-1.9011496644496315,-0.3913587290346399
0,-0.43991649313097614,0,0,0.8400143297628127,1,2,1,2,2,2,0,2,0,1,0,3,1.1246479591934997,1.3376540828108765,0,0,1.827094863251177,-0.5188295111421323
0,-0.43991649313097614,0,0,-1.0331224013585834,1,0,1,0,0,0,0,2,0,0,1,2,0.4964886931307054,-0.7486909006113539,1,1,-0.8819008693151044,0.2375567906926096
1,-0.43991649313097614,0,0,0.025607055362205634,1,0,1,0,2,2,0,0,0,0,1,1,0.4732235351283796,0.13018490364354585,0,2,0.26568329873314583,-0.26560155456802903
0,2.273158691738958,1,0,1.5729808767233588,1,0,1,0,2,2,0,0,2,2,0,1,0.8205391081630994,1.8336124294138925,0,0,2.8211882791367278,1.426118469512651
0,-0.43991649313097614,0,0,-0.13727439951791576,1,2,1,0,0,0,0,0,0,0,1,2,0.31369102311243185,-0.12744060210702396,0,2,-0.07160944616601642,-0.22174614207935658
1,-0.43991649313097614,1,1,-0.3408762181180675,1,2,0,2,0,0,2,2,2,0,0,0,0.5396954151350245,-0.15807929647612612,0,2,-0.09225481721052714,-0.07570683332463114
1,-0.43991649313097614,1,1,-0.5037576729981889,1,0,0,0,0,2,0,0,0,0,1,2,-0.5039131009693008,-0.592517440480664,0,2,-0.9819094416477265,-0.27842786492855087
0,-0.43991649313097614,0,0,-1.2774445836787656,1,2,1,0,0,0,0,2,0,0,1,2,0.6593447991469852,-0.9700709192192251,0,1,-1.0811299911398635,0.40425126273966344
1,-0.43991649313097614,0,1,0.880734693482843,1,2,0,0,2,0,0,0,0,0,1,1,-0.3244390249513595,0.3579222305931326,1,0,0.49212484130117207,-0.8458373655966368
0,2.273158691738958,0,0,-1.1145631287986442,1,0,1,0,0,2,0,2,0,0,1,3,0.6676537841478158,-0.8239631972962517,1,1,-0.47605045309326405,2.6953406177756465
0,-0.43991649313097614,1,1,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,0,0.6460504231456565,1.6355204674050146,0,0,2.21215914135756,-0.9817471578742337
1,-0.43991649313097614,1,0,0.7992939660427822,1,0,1,2,2,2,2,2,2,2,1,2,1.3805646972190828,1.414979260314453,0,0,1.9816850588158375,-0.43634424910100533
0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,1,0,0,0,0,0,0,0,0,2,0.142525932095321,-0.719796051238764,0,1,-0.9928751074560968,0.09640998347726104
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6435040489832552,-0.9873769252605621,0,1,-1.7357556469119888,0.008528948796691724
1,2.273158691738958,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.2954112561106046,-0.9749051224374046,1,1,-0.8484717048748813,2.660026787495834
1,-0.43991649313097614,1,1,0.025607055362205634,1,0,0,0,0,2,2,2,2,1,1,3,0.30372024111143525,0.0543607572762074,1,2,0.13231118974813982,-0.3073028197605426
0,-0.43991649313097614,1,0,0.9214550572028734,1,2,1,0,0,2,0,0,0,0,1,2,0.43167861012422654,0.9607628236912439,1,0,1.2828680463665947,-0.7095859123929356
1,-0.43991649313097614,1,1,1.4915401492832983,1,2,1,0,0,0,2,2,2,2,1,2,1.1495749141959914,2.0195636984090766,0,0,2.6451003155759607,-0.8352335563991306
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.46569176996548,-0.9850150086197164,0,1,-1.6464126046063543,0.0625369686843167
1,-0.43991649313097614,0,0,0.880734693482843,1,2,0,2,0,2,2,2,2,2,0,0,0.7424346491552913,1.0830747873073785,0,0,1.4940102289972348,-0.6163290436202636
1,-0.43991649313097614,0,1,0.025607055362205634,1,0,2,1,1,1,1,1,1,1,1,3,-1.4827115340671475,-0.7062646970253205,0,2,-1.2481004136680647,-0.7519210379014429
1,2.273158691738958,1,0,0.5142514200025698,1,2,1,0,2,2,2,2,0,1,1,0,1.1279715531938321,0.9906289285049295,0,2,1.8374291219247532,2.0113179837092114
0,-0.43991649313097614,0,1,-0.8702409464784621,0,1,0,0,0,0,0,0,0,0,0,2,-1.3148700370503688,-0.8656830332887611,0,1,-1.7631891789390983,-0.35859746834027695
1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,0,2,2,0,0,0,0,0,1,0,-0.3011738669490337,-0.8592374289978548,0,1,-1.3706112799656893,0.023152472064139628
1,-0.43991649313097614,0,0,-0.46303730927815856,1,0,0,2,0,2,0,2,0,0,0,0,0.019552954083027783,-0.3785763555920922,0,2,-0.5608416764680817,-0.16153971730372374
0,-0.43991649313097614,1,1,1.3286586944031769,1,2,2,1,1,1,1,1,1,2,1,0,-1.3115464430500368,-0.23547069594159584,0,0,-0.13729213351453526,-1.2289218894154803
0,2.273158691738958,1,0,-1.0738427650786138,1,2,1,0,0,0,0,0,2,0,1,2,0.6510358141461546,-0.797761374373972,1,1,-0.44465612722093717,2.672195635241476
0,-0.43991649313097614,0,0,-0.9924020376385531,1,0,1,2,0,0,0,2,0,0,0,2,0.6709773781481484,-0.712335043532167,1,1,-0.7494940371127489,0.2714451674781943
1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,1,0,0,0,2,0,0,0,1,2,0.3020584441112687,-0.5984994910383201,1,1,-0.7897683484074322,0.0998504984878592
1,-0.43991649313097614,1,1,0.43281069256250915,1,2,2,1,1,1,1,1,1,2,0,3,-1.3464441800535252,-0.5315270135773289,0,2,-0.8420079590283395,-0.8793667750833685
1,-0.43991649313097614,1,1,0.6771328748826912,0,1,0,0,2,0,0,2,2,1,1,0,-0.4307940329619915,0.1144902986749351,1,0,0.16795581900575607,-0.7730393561494551
0,2.273158691738958,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6235624849812617,-0.9871120374129907,1,1,-1.3102165870712916,2.380901226768202
1,2.273158691738958,0,0,-0.7073594915983407,1,0,1,0,0,0,0,0,2,0,1,2,0.48651791112970877,-0.49702537143114267,1,2,-0.12695724517514245,2.4506892272342373
1,-0.43991649313097614,1,1,1.125056875803025,1,0,0,2,2,2,0,0,0,2,0,0,-0.14164135493308597,0.623604741707335,0,0,0.8910484447577153,-0.9128247064443906
1,-0.43991649313097614,0,0,-0.62591876415828,0,1,0,0,0,0,0,0,0,0,0,1,-1.3181936310507012,-0.8384216589761955,0,2,-1.6123746726902568,-0.4507422352522489
1,2.273158691738958,1,0,-0.6666391278783103,1,0,1,0,0,0,0,0,0,0,1,0,0.23392476710445778,-0.4918600584034986,1,2,-0.2258595213268958,2.3582504957859203
1,-0.43991649313097614,1,1,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,0,0,-1.4860351280674797,-0.6777451054367903,0,2,-1.186190993960892,-0.7858968237106299
1,2.273158691738958,1,0,0.47353105628253944,1,2,1,0,2,0,0,0,2,1,0,3,0.785641371159611,0.7200459922106544,1,2,1.468686803605782,1.9572990067333902
0,-0.43991649313097614,1,1,-0.8295205827584317,0,1,0,0,0,0,2,0,0,1,0,1,-1.1470285400335904,-0.8445803014322325,0,1,-1.644058106423569,-0.3247116018204092
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.9985022148585647,0,1,-2.156586425622641,-0.2458639673095043
0,-0.43991649313097614,0,0,-0.1779947632379461,1,0,0,2,2,0,2,0,0,1,1,2,-0.1615829189350795,-0.27690357009923605,0,2,-0.42663679045850733,-0.3324851951331029
1,-0.43991649313097614,1,0,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,0,0,-1.3165318340505352,-0.15057414079493395,0,0,0.02803143939853436,-1.3146540699063065
0,-0.43991649313097614,0,1,-1.1145631287986442,1,0,0,0,0,0,0,0,0,0,0,3,-0.6235624849812617,-0.9095440460491401,1,1,-1.5851846966865373,-0.054064650721819776
1,-0.43991649313097614,0,0,-0.5851984004382496,1,0,1,0,2,2,0,2,2,0,0,1,1.2143849972024705,-0.21511847965318645,0,2,0.0689102790148,0.22550146711618452
1,-0.43991649313097614,1,0,1.5322605130033284,1,2,0,2,0,0,2,2,2,2,1,1,0.40508985812156867,1.3279194544126243,0,0,1.8467822764561537,-0.9852910697941804
0,-0.43991649313097614,1,1,-0.9516816739185228,1,2,0,0,2,0,0,0,0,0,1,3,-0.31446824295036285,-0.7861504570554217,0,1,-1.261992542625267,-0.0343796489532456
0,2.273158691738958,0,0,1.4100994218432374,1,0,1,2,2,0,2,2,0,2,1,0,0.9202469281730669,1.7036407922054824,0,0,2.6955339486881194,1.53219818649657
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,0,-0.5421344319731216,-0.9860304120354072,0,1,-1.6848217629807394,0.039318567611132164
0,-0.43991649313097614,1,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.8708924942910004,0,2,-1.7055765426320721,-0.5193921810874775
1,-0.43991649313097614,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,1,-0.43245582996215753,-0.9186385288157611,1,1,-1.5192159756491468,0.020112273237811222
1,2.273158691738958,1,1,1.5729808767233588,1,0,1,2,2,2,0,0,0,1,1,0,0.7291402731539627,1.720637762424653,0,0,2.70203994506545,1.4132182460495453
1,-0.43991649313097614,1,1,-0.0965540357978854,1,2,1,2,2,0,0,2,0,0,1,2,0.9850570111795457,0.2458084491085002,1,2,0.5268613801840804,-0.08085752829971467
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,0,2,0,2,0,0,0,0,0,3,-0.3011738669490337,-0.9828296838772517,0,1,-1.5637494159310477,0.11250700577660527
0,-0.43991649313097614,0,0,0.9214550572028734,1,2,1,2,0,2,0,0,0,1,1,1,0.6477122201458225,1.0189057062331859,0,0,1.427630115473166,-0.6513184281468936
1,-0.43991649313097614,0,0,1.0843365120829946,1,0,0,0,0,2,2,2,0,0,1,2,-0.003712203919297562,0.6417054112913867,0,0,0.9485785267465473,-0.8585098041330436
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.179085466098976,-0.9764503015482383,1,1,-1.3224397035354556,0.2583791342581344
0,-0.43991649313097614,1,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,0,0.14751132309581955,-0.7965914530471979,0,1,-1.0855937992050348,0.13731273069730543
1,-0.43991649313097614,1,1,0.5142514200025698,1,0,0,2,0,0,2,0,0,2,0,0,-0.33607160395252245,0.1199867215120434,0,2,0.1285971458213292,-0.6864959993807179
0,-0.43991649313097614,1,1,0.880734693482843,1,2,2,1,1,1,1,1,1,1,1,0,-1.329826210051864,-0.41488806469668366,0,0,-0.510626178210768,-1.0502243219979046
1,-0.43991649313097614,1,1,0.758573602322752,1,2,2,1,1,1,1,1,1,1,1,3,-1.3564149620545218,-0.47042621673750573,0,0,-0.6274395752458254,-1.0072100766548375
0,2.273158691738958,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,1,0,1,1.3373579752147637,2.3381354830883865,0,0,3.429360145527481,1.502336936444998
1,-0.43991649313097614,1,0,0.47353105628253944,1,0,0,2,2,0,2,0,0,1,1,0,-0.16324471593524553,0.1421710787461555,0,2,0.20603371635680603,-0.6220627647289053
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.988568920574634,0,1,-2.1301074311083723,-0.2632919274710126
0,-0.43991649313097614,0,0,1.369379058123207,1,2,1,0,0,2,0,2,0,1,1,0,0.9102761461720702,1.6665785675327713,0,0,2.228376420080002,-0.8176509460170288
1,-0.43991649313097614,1,1,1.4508197855632678,0,1,0,2,2,0,0,2,0,1,0,3,-0.6634456129852487,0.3098009382843123,0,0,0.6072634987539187,-1.1471829812164862
0,-0.43991649313097614,0,0,-0.055833672077855064,1,0,2,1,1,1,1,1,1,2,0,1,-1.4577845790646555,-0.7030860428544627,0,2,-1.2785747361802848,-0.715560317023294
0,2.273158691738958,0,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,0,1.0182929511828682,-0.11337947219843751,0,2,0.5215637037967403,2.474629627440283
1,-0.43991649313097614,0,1,-0.46303730927815856,1,2,1,2,0,0,0,0,0,0,0,2,0.5180920541328647,-0.23606669359863164,0,2,-0.22131516073405968,-0.02818444231600534
0,-0.43991649313097614,1,1,0.9214550572028734,1,2,0,2,0,2,2,2,2,2,1,0,0.6759627691486464,1.0489704769325494,0,0,1.4612770536550588,-0.6466855562242338
1,-0.43991649313097614,0,0,-0.9516816739185228,0,1,0,0,0,0,0,2,0,0,1,1,-0.9991286070188055,-0.8766979529502755,1,1,-1.6593721418454226,-0.23150488172398873
1,2.273158691738958,1,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,0,1.6713791722481544,2.531746425675847,0,0,3.698703918467186,1.5932206778455271
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.5430190091353566,-0.9716160983300587,1,1,-1.139578710405232,0.3689189132804695
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,-0.8160386358564047,0,2,-1.5700611994217595,-0.5789302393274426
0,-0.43991649313097614,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4694171580658184,-0.9983476969474813,1,1,-2.150741553696104,-0.242330732363585
0,-0.43991649313097614,0,0,1.1657772395230555,1,2,1,0,0,2,2,2,2,2,1,2,1.3905354792200795,1.830588293154118,1,0,2.460802015120101,-0.6198187083078385
0,-0.43991649313097614,1,0,1.4100994218432374,1,2,0,0,2,2,2,2,2,2,0,0,0.7108605061521354,1.590180497495695,0,0,2.1022913035548214,-0.8829982627632096
0,2.273158691738958,0,0,-0.748079855318371,1,0,1,2,2,0,0,0,0,0,0,2,0.46823814412788106,-0.5466035469016062,0,2,-0.19089840592574872,2.466281240614732
1,-0.43991649313097614,1,0,1.0843365120829946,1,2,1,2,2,2,2,2,0,0,1,2,1.395520870220578,1.7531085977394574,1,0,2.367634981567638,-0.578824969945013
1,2.273158691738958,1,0,-0.46303730927815856,1,0,1,0,0,2,0,2,0,0,0,0,0.7241548821534641,-0.18748184755656125,0,2,0.327780750767388,2.3946231882238935
1,-0.43991649313097614,0,0,-1.1552834925186746,0,1,0,2,2,0,2,0,0,0,0,3,-0.7432118689932226,-0.9427874709193617,0,1,-1.6884751676708654,-0.07161334987729771
0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,2,0,1,2,0.8205391081630994,-0.9012663008125309,1,1,-0.9115948681482291,0.41517936200857575
1,-0.43991649313097614,1,0,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,0,0,-1.3464441800535252,-0.2462428017428363,0,0,-0.04941898043141245,-1.3110712159621858
0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,1,0,2,0,2,2,2,0,1,2,1.1013828011911744,-0.8682215418279878,1,1,-0.751276575850105,0.4965838054112498
1,2.273158691738958,0,0,-0.46303730927815856,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,-0.817782480852917,0,2,-1.1690911230176078,1.807785530477925
1,-0.43991649313097614,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,1,-1.5009913010689746,-0.8501870942058289,0,2,-1.6430432636136028,-0.5487751254170704
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,0,-1.479387940066815,-0.7918676197655063,0,2,-1.5493014955203523,-0.5790981830208894
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,3,-0.3011738669490337,-0.9828296838772517,1,1,-1.5637494159310477,0.11250700577660527
0,-0.43991649313097614,0,0,1.247217966963116,1,0,2,1,1,1,1,1,1,2,1,3,-1.4677553610656522,-0.4340703596583189,0,0,-0.3894060155927426,-1.221067974394846
0,-0.43991649313097614,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,0,-1.4943441130683104,-0.39872990599482294,0,0,-0.2223530862054398,-1.3359786583466555
1,-0.43991649313097614,0,0,-0.7888002190384014,1,0,1,0,2,2,0,0,0,0,1,2,0.4998122871310375,-0.5776616470293631,1,2,-0.6336091201497163,0.12832581039246682
0,-0.43991649313097614,0,0,-1.1145631287986442,1,0,1,0,0,0,0,2,0,0,0,2,0.5131066631323666,-0.8377815133445643,0,1,-0.976931617433892,0.2836482246175553
0,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.7162476912526399,2.7642517338817205,0,0,3.4801059927914206,-0.8048876976563817
0,-0.43991649313097614,0,0,-0.7888002190384014,0,1,0,0,2,0,0,0,0,0,1,2,-1.1004982240289392,-0.8352650787926351,0,2,-1.5925479747823594,-0.3263192019588896
1,-0.43991649313097614,1,0,1.1657772395230555,1,0,1,0,2,2,2,0,2,0,0,1,0.9767480261787151,1.523075576110918,0,0,2.0550137464946587,-0.7053415416666028
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4660935640654862,-0.998303548972886,0,1,-2.1490715902885222,-0.24132123666475092
0,2.273158691738958,1,0,0.9621754209229036,1,2,1,0,0,0,2,0,0,0,1,0,0.4017662641212361,0.8802369180295118,0,0,1.6532906404033427,1.6437146275464996
0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9701150671938202,0,1,-2.0715108984447905,-0.2938985307315885
1,-0.43991649313097614,0,0,0.10704778280226633,1,2,0,2,0,0,0,0,0,2,0,3,-0.3161300399505289,-0.15796892653963798,0,2,-0.2679938158495681,-0.49760306915794417
0,-0.43991649313097614,1,0,-0.5851984004382496,0,1,0,0,0,2,0,2,0,0,1,2,-0.8545522680043529,-0.7116948979005361,1,2,-1.2779874798406206,-0.34053370943265165
1,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,0,2,2,0,2,2,2,0,0,0.5779167461388456,1.5462311887861255,0,0,2.1200164856533155,-0.9906892862908231
0,2.273158691738958,0,0,0.6771328748826912,1,2,1,2,2,2,2,0,2,1,0,0,1.2708860952081187,1.2733525578128975,0,0,2.1829606965164228,1.9590484204434742
0,-0.43991649313097614,1,0,0.47353105628253944,1,2,1,2,2,2,2,0,0,0,1,1,1.0083221691818711,0.7852304767005381,0,2,1.2058252513616763,-0.34965440881998533
0,2.273158691738958,1,0,-1.1960038562387048,1,0,1,0,0,0,2,2,0,0,1,3,0.6360796411446599,-0.8893684216591116,1,1,-0.5793578426386247,2.7235597757015433
0,-0.43991649313097614,1,1,0.18848851024232702,1,2,1,0,2,2,0,0,2,0,1,2,1.0099839661820376,0.5522616147614142,0,2,0.8969805306141357,-0.21608014150698435
1,-0.43991649313097614,1,0,1.1657772395230555,1,2,0,0,2,2,0,2,2,1,1,2,0.4998122871310375,1.1623645496804442,0,0,1.5831907938361007,-0.8030825032813979
1,-0.43991649313097614,1,0,1.5322605130033284,1,2,0,2,0,2,2,0,2,2,1,1,0.33363258711442517,1.3393979278073886,0,0,1.8190205288507044,-1.0086477438799415
0,2.273158691738958,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468409797886,-0.9765827454720241,1,1,-0.9119303143629958,2.6216659509401374
0,-0.43991649313097614,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,0,0,2,-1.4727407520661506,-0.6650084147660613,0,2,-1.0366877134081585,-0.8710333997614099
1,-0.43991649313097614,1,1,1.5322605130033284,1,2,0,2,2,2,2,0,2,1,0,0,0.4516201741262198,1.3968565167431037,0,0,1.9149236313206626,-0.9802425682978237
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,3,-0.3726311379561772,-0.9837788653310494,1,1,-1.5996536291940597,0.0908028482516718
1,-0.43991649313097614,0,0,0.758573602322752,1,0,2,1,1,1,1,1,1,1,0,2,-1.517609271070636,-0.5624968177558954,0,0,-0.7673535910800016,-1.0442126207679867
0,-0.43991649313097614,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969250676457,-0.6394246634881151,0,2,-1.0048778223579187,-0.8935885136996902
0,-0.43991649313097614,1,1,1.5322605130033284,1,2,1,2,2,2,2,0,0,2,0,0,0.9684390411778845,1.8970972168818587,1,0,2.4978573815410297,-0.8888706010741632
1,-0.43991649313097614,0,0,0.6364125111626608,1,0,2,1,1,1,1,1,1,1,0,0,-1.4893587220678117,-0.5639537009175386,0,2,-0.8216563938538466,-0.9916360703329142
1,-0.43991649313097614,1,1,1.4508197855632678,1,2,1,2,2,2,2,2,2,2,1,2,1.608230886241842,2.4608447784758787,1,0,3.1382538259865633,-0.7392065097211405
0,-0.43991649313097614,0,0,0.6364125111626608,1,2,2,1,1,1,1,1,1,2,0,1,-1.3547531650543558,-0.4851274922777233,0,2,-0.7035482663531802,-0.9609953360883718
0,2.273158691738958,1,0,-0.2594354906780068,1,0,1,0,2,0,0,0,2,0,0,2,0.6709773781481484,-0.04951942694641123,1,2,0.5040774545278038,2.287111982990748
1,-0.43991649313097614,1,0,-0.8702409464784621,1,2,1,0,2,0,0,0,0,0,1,0,0.5230774451333633,-0.6114569215820254,1,1,-0.689128881756066,0.16909530513136842
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5109620830699715,-0.9988995466299219,1,1,-2.1716160962908786,-0.2549494285990114
0,-0.43991649313097614,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,0,3,-1.51594747407047,-0.786084235093529,0,2,-1.4514018823846622,-0.6639565912308338
0,2.273158691738958,0,0,0.5549717837226001,1,0,1,0,2,2,0,2,0,1,1,0,0.8820255971692458,0.8142798439842114,0,2,1.6228826429882137,1.9450461188733577
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,1,3,-0.5022513039691348,-0.9855006363402641,1,1,-1.6647822020897558,0.05143251599714146
0,-0.43991649313097614,0,0,0.5549717837226001,1,0,0,0,0,2,2,0,0,2,0,1,-0.34604238595351905,0.078686291278189,1,2,0.11904679843162956,-0.6986344137689878
